"id","latlng","typeroute","adresse","commune","codepostal","hdebut","hfin","saufjour","services","carburants","activite"
"30200005","44.1311005803,4.6747246258","R","ROUTE D'AVIGNON, RN 580","ORSAN","30200","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage multi-programmes","E10|Gazole|SP98","O"
"30350001","43.9856071871,4.10625500893","R","153 route de montpellier","LéDIGNAN","30350","08:00","19:00",,"Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Vente de fioul domestique|Station de gonflage|Piste poids lourds|Boutique non alimentaire","Gazole|E85|SP98|SP95","O"
"30250002","43.78976,4.12203","R","Le Grand Jardin","AUJARGUES","30250","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage","Gazole|E85|SP95","O"
"30132002","43.79192,4.38263","R","allée Chardonnay","CAISSARGUES","30132","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL|Laverie","E10|Gazole|GPLc|SP95","O"
"30129002","43.82192,4.46888","R","DE LA REPUBLIQUE","Manduel","30129","01:00","01:00",,"Station de lavage","Gazole|SP98|SP95","O"
"30126003","44.05967,4.71313","R","Route de Saint-Géniès-de-Comolas","Saint-Laurent-des-Arbres","30126","01:00","01:00",,"Automate CB|Vente de gaz domestique|Aire de camping-cars","E10|Gazole|E85|SP98|SP95","O"
"30110002","44.2077190716,4.02415161998","R","RN 106","LES SALLES-DU-GARDON","30110","01:00","01:00",,"Automate CB|Vente de gaz domestique","","T"
"30470001","43.69361,4.20326","R","Route des Plages","Aimargues","30470","01:00","01:00","Dimanche","Automate CB|Toilettes publiques|Douches|Espace bébé / change|Laverie|Relais colis|Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Carburant qualité supérieure|Aire de camping-cars|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"30220001","43.5768909638,4.19927088943","R","940, route de Nîmes","AIGUES-MORTES","30220","01:00","01:00","Dimanche","Automate CB|Vente de gaz domestique|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Location de véhicule","E10|Gazole|SP98|SP95","O"
"30400001","43.9794596696,4.7858907028","R","Route de Pujaut","VILLENEUVE-LèS-AVIGNON","30400","07:30","19:00","Dimanche","Automate CB|GPL","Gazole|SP98|GPLc|SP95","O"
"30380001","44.09668,4.06809","R","Vieille Route d'Anduze","SAINT-CHRISTOL-LèS-ALèS","30380","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage","E10|Gazole|SP98|SP95","O"
"30400004","43.9581688625,4.77909129043","R","118, Avenue Général Leclerc","VILLENEUVE LES AVIGNON","30400","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|Station de gonflage|Station de lavage|Lavage multi-programmes|Baie de service auto|Automate CB|Carburant qualité supérieure|Lavage haute-pression|Piste poids lourds","E10|Gazole|SP95","O"
"30250003","43.79114,4.09083","R","20 Avenue de la Calmette","Villevieille","30250","08:30","20:00",,"Automate CB|Vente de gaz domestique|Vente de pétrole lampant|Carburant qualité supérieure","Gazole|SP98|SP95","O"
"30140004","44.05374,3.98323","R","6, routes d'Ales","ANDUZE","30140","07:00","19:00",,"Boutique non alimentaire|Vente de gaz domestique|Station de lavage","","N"
"30150001","44.05271,4.77918","R","Boulevard National","Roquemaure","30150","07:30","19:30","Dimanche","Station de gonflage","Gazole|SP98|SP95","O"
"30330001","44.15673,4.62264","R","AVENUE DE LA MAYRE","BAGNOLS-SUR-CèZE","30200","01:00","01:00",,"Automate CB|Vente de gaz domestique","E10|Gazole|SP98|SP95","O"
"30470002","43.6962859226,4.20011726025","R","RD 6313 Route de la petite Camargue","AIMARGUES","30470","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|GPL|Carburant qualité supérieure|Station de gonflage|Piste poids lourds","E10|Gazole|SP98|GPLc","O"
"30190002","43.976087048,4.20349409765","R","RN106","Brignon","30190","07:00","19:00","Dimanche","Vente de gaz domestique|Vente de fioul domestique","Gazole|SP95","O"
"30410001","44.26982,4.16758","R","286 Rue de la Digue","Meyrannes","30410","06:30","19:15",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Piste poids lourds|Restauration à emporter|Vente de pétrole lampant","Gazole|SP98|SP95","O"
"30500003","44.25529,4.20348","R","Route d'Uzès","ST AMBROIX","30500","01:00","01:00",,"Vente de gaz domestique|Station de lavage|Automate CB|Toilettes publiques|Restauration à emporter|Vente de pétrole lampant|Lavage multi-programmes","Gazole|SP98|SP95","O"
"30133001","43.96041,4.75015","R","1 Avenue de Tavel","Les Angles","30133","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","E10|Gazole|SP95","O"
"30120002","43.99054,3.60814","R","Place du Maréchal Juin","LE VIGAN","30120","08:00","19:30","Dimanche","Automate CB|Toilettes publiques|Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de pétrole lampant|GPL|Aire de camping-cars|Station de lavage|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","Gazole|SP98|GPLc|SP95","O"
"30430002","44.30744,4.34755","R","Quartier Reboulasse","Barjac","30430","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|E85|SP98|SP95","O"
"30160002","44.2865113395,4.11023166369","R","Sauvegarde","BESSèGES","30160","06:30","19:00","Dimanche","Toilettes publiques|Boutique non alimentaire|Vente de gaz domestique|Station de gonflage","Gazole|SP98|SP95","O"
"30100012","44.14004,4.09076","R","198 Avenue des Frères Lumière","Alès","30100","01:00","01:00",,"Piste poids lourds|Station de gonflage","E10|Gazole|SP95","O"
"30300005","43.80884,4.6354","R","ZI DOMITIA SUD","Beaucaire","30300","05:30","19:00","Dimanche","Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|Carburant qualité supérieure|Piste poids lourds|Bar|Douches|Restauration à emporter|Restauration sur place","Gazole|SP98","O"
"30300003","43.8171336332,4.61630224334","R","Route de Nimes","BEAUCAIRE","30300","01:00","01:00",,"Automate CB|Vente de gaz domestique|Carburant qualité supérieure|Piste poids lourds","Gazole|SP98|SP95","O"
"30160001","44.29233,4.0934","R","Rue du Docteur Paul Vermale","BESSEGES","30160","08:00","19:00","Dimanche","Automate CB|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression","Gazole|SP98|SP95","O"
"30190003","43.92419,4.2639","R","Avenue Charles de Gaulle","LA CALMETTE","30190","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de fioul domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"30150002","44.0450105747,4.786999599","R","Route d'Avignon","ROQUEMAURE","30150","08:30","19:00",,"Automate CB|Toilettes publiques|Laverie|Boutique alimentaire|Restauration à emporter|Vente de gaz domestique|Vente de pétrole lampant|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Baie de service auto|Aire de camping-cars|Piste poids lourds","Gazole|SP98|SP95","O"
"30250001","43.78095,4.08168","R","Route de Saussines","Sommières","30250","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression","Gazole|E85|SP98|SP95","O"
"30510002","43.73441246,4.34755913043","R","KM2 ROUTE DE NIMES","Générac","30510","01:00","01:00","Samedi|Dimanche","Automate CB","Gazole|SP98|SP95","O"
"30580001","44.15105,4.36196","R","Lieu-dit Mas Neuf","Lussan","30580","01:00","01:00",,"Automate CB|Toilettes publiques|Boutique non alimentaire|Bar|Vente de gaz domestique|Station de gonflage","Gazole|SP98|SP95","O"
"30400002","43.95802,4.77783","R","97 AVENUE GENERAL LECLERC","Villeneuve-lès-Avignon","30400","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Baie de service auto|Vente de gaz domestique|Vente de pétrole lampant","E10|Gazole|SP98","O"
"30100006","44.13587,4.10516","R","ZI AV. DE CROUPILLAC","Alès","30100","06:00","22:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Piste poids lourds","E10|Gazole|SP98","O"
"30140002","44.05184,3.98507","R","24 Avenue du Pasteur Rollin","Anduze","30140","01:00","01:00",,"Automate CB|Baie de service auto|Carburant qualité supérieure|Station de gonflage|Toilettes publiques","Gazole|SP95","O"
"30340001","44.13033,4.12398","R","RTE DE BAGNOLS","Saint-Privat-des-Vieux","30340","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","","O"
"30500001","44.26849,4.19578","R","Route de Saint-Brès","Saint-Ambroix","30500","07:00","19:00","Dimanche","Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage multi-programmes|Baie de service auto","Gazole|SP98|SP95","O"
"30220003","43.62837,4.19197","R","180 AVENUE DU GENERAL TROUCHAUD","Saint-Laurent-d'Aigouze","30220","01:00","01:00",,"Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Aire de camping-cars|Piste poids lourds","E10|Gazole|SP98|SP95","O"
"30300009","43.8114,4.63489","R","16 Avenue de Farciennes","BEAUCAIRE","30300","07:00","21:30",,"Automate CB|Boutique alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Lavage multi-programmes","E10|Gazole|SP98","O"
"30220002","43.57412,4.19582","R","Route de Nîmes","AIGUES-MORTES","30220","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL|Station de lavage|Lavage haute-pression|Toilettes publiques|Station de gonflage|Location de véhicule|Piste poids lourds","E10|GPLc|Gazole|E85|SP95|SP98","O"
"30340002","44.17717,4.15058","R","le saut du loup","SALINDRES","30340","07:00","19:30","Dimanche","Vente de gaz domestique|Vente de fioul domestique|Station de gonflage","Gazole|SP98|SP95","O"
"30600003","43.70662,4.26814","R","Mas Saint-Laurent","Vauvert","30600","01:00","01:00",,"Automate CB|Toilettes publiques|Laverie|Vente de gaz domestique|Station de gonflage|Lavage multi-programmes|Location de véhicule|Piste poids lourds","E10|Gazole|SP98","O"
"30340003","44.12917,4.14463","R","65 ROUTE DE BAGNOLS","SAINT PRIVAT DES VIEUX","30340","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage","Gazole|E85|SP95","O"
"30290001","44.105758402,4.66087927933","R","Rue Victor Hugo","LAUDUN","30290","01:00","01:00",,"Boutique non alimentaire|Location de véhicule|Vente de gaz domestique|Station de lavage|Automate CB|Boutique alimentaire|Lavage multi-programmes","Gazole|SP98|SP95","O"
"30320001","43.86701,4.44381","R","58 Avenue Clément Ader","Marguerittes","30320","01:00","01:00","Dimanche","Automate CB|Toilettes publiques|Douches|Espace bébé / change|Laverie|Relais colis|Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Carburant qualité supérieure|Aire de camping-cars|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","E10|Gazole|SP98|SP95","O"
"30100009","44.1130243067,4.10045902125","R","173 Route de Nîmes","ALèS","30100","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL|Piste poids lourds|Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Restauration sur place|Carburant qualité supérieure","Gazole|SP98|GPLc|SP95","O"
"30200004","44.15545,4.61221","R","Route de Tresques","BAGNOLS-SUR-CèZE","30200","01:00","01:00",,"Automate CB","Gazole|SP98|SP95","O"
"30140001","44.05088,3.98702","R","Rue de Luxembourg","Anduze","30140","08:00","19:00","Dimanche","Automate CB|Vente de gaz domestique|Station de gonflage|Location de véhicule","Gazole|SP98|SP95","O"
"30200003","44.1718594105,4.62028571173","R","Route Pont-Saint-Esprit","BAGNOLS-SUR-CèZE","30200","06:00","20:30",,"Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds|Vente de gaz domestique|Vente de pétrole lampant|Station de lavage","Gazole|SP98|SP95","O"
"30260001","43.91322,3.99621","R","Avenue de l'Aigoual","Quissac","30260","01:00","01:00","Dimanche","Automate CB|GPL|Station de gonflage","Gazole|SP98|GPLc|SP95","O"
"30100007","44.11745,4.1069","R","ZAC  du Rieu|Rocade Est","Alès","30100","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","E10|Gazole|SP98|GPLc|SP95","O"
"30300006","43.6918445085,4.60699166369","R","RN 113","FOURQUES","30300","01:00","01:00",,"Relais colis|Vente de fioul domestique|Lavage multi-programmes|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Restauration sur place|Vente de gaz domestique|Vente de pétrole lampant|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage haute-pression|Piste poids lourds|Automate CB","E10|Gazole|SP98","O"
"30420001","43.7812773416,4.20059577131","R","LE VIGNE BAS CD 40","Calvisson","30420","07:00","20:00",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Baie de service auto|Piste poids lourds|Toilettes publiques|Vente de gaz domestique|Station de lavage","E10|Gazole|SP98","O"
"30500002","44.2554944525,4.20332428827","R","Route d'Uzès","SAINT-AMBROIX","30500","01:00","01:00",,"Automate CB","E10|Gazole|SP98|SP95","O"
"30210004","43.9407,4.56719","R","Route de Bagnols","REMOULINS","30210","01:00","01:00",,"Automate CB|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Carburant qualité supérieure|Station de gonflage|Baie de service auto|Piste poids lourds|Lavage multi-programmes","E10|Gazole|SP98|SP95","O"
"30360001","44.08475,4.18937","R","ROUTE DE BARJAC","Cornillon","30630","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP95","O"
"30127001","43.7572408919,4.51195169942","R","4 avenue des arenes","BELLEGARDE","30127","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Laverie|Location de véhicule|Relais colis","Gazole|SP98|SP95","O"
"30700001","43.9899904234,4.42886765936","R","PONT DES CHARETTES","UZèS","30700","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de gonflage","E10|Gazole|SP98|SP95","O"
"30540001","43.78567,4.30413","R","37 Rue de l'Aubepin","MILHAUD","30540","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de fioul domestique|GPL|Station de lavage|Lavage haute-pression","E10|Gazole|GPLc|SP95","O"
"30100005","44.1213,4.08694","R","44 AVENUE CARNOT","Alès","30100","06:00","21:00",,"Boutique alimentaire|Boutique non alimentaire|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Relais colis|Restauration à emporter|Vente de gaz domestique|Station de lavage","Gazole|SP98|SP95","O"
"30600002","43.68867,4.27368","R","Avenue de la Condamine","VAUVERT","30600","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds","Gazole|SP98|SP95","O"
"30190001","43.9049938143,4.28040544376","R","route d'Alès","LA CALMETTE","30190","06:30","19:30","Dimanche","Carburant qualité supérieure|Station de gonflage|Piste poids lourds|Restauration sur place|Bar","","O"
"30210005","43.92886,4.60123","R","RN100","FOURNES REMOULINS","30210","01:00","01:00",,"Automate CB","","O"
"30190004","43.94571,4.21347","R","4 Lieu-Dit les Gousats","SAINT-GENIèS-DE-MALGOIRèS","30190","09:00","19:00",,"Boutique alimentaire|Vente de gaz domestique|Station de lavage","Gazole|SP98|SP95","O"
"30240001","43.5217,4.1389","R","ZA du Port de Pêche","Le Grau-du-Roi","30240","01:00","01:00","Dimanche","Automate CB|Toilettes publiques|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Location de véhicule","E10|Gazole|SP95","O"
"30320003","43.8681,4.43767","A","A 9 AIRE DE NIMES MARGUERITTES","Marguerittes","30320","01:00","01:00",,"Piste poids lourds|Toilettes publiques|Douches|Espace bébé / change|Boutique alimentaire|Boutique non alimentaire|GPL|Carburant qualité supérieure|Station de gonflage","","O"
"30130002","44.25993,4.64752","R","1 Av. du Président Kennedy","PONT-SAINT-ESPRIT","30130","01:00","01:00","Dimanche","Vente de gaz domestique","Gazole|SP98|SP95","O"
"30100008","44.14024,4.09083","R","198 Avenue des frères Lumière","Alès","30100","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression|Station de gonflage","","N"
"30129001","43.8243085249,4.49784641454","R","route Beaucaire","REDESSAN","30129","01:00","01:00","Dimanche","Vente de gaz domestique|Aire de camping-cars","Gazole|SP98|SP95","O"
"30170001","43.96052,3.85839","R","Place de La Couronne","Saint-Hippolyte-du-Fort","30170","01:00","01:00","Dimanche","Automate CB|Toilettes publiques|Douches|Espace bébé / change|Laverie|Relais colis|Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Carburant qualité supérieure|Aire de camping-cars|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"30120003","43.976719743,3.60004268017","R","Quartier Tuber CD 48","Avèze","30120","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression|Laverie","E10|Gazole|SP98|SP95","O"
"30260002","43.90197,4.00624","R","Route de Nîmes","QUISSAC","30260","01:00","01:00",,"Automate CB|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Station de gonflage|Piste poids lourds","Gazole|SP95","O"
"30130005","44.27047,4.63203","R","Route d'Ardèche","Pont-Saint-Esprit","30130","06:30","19:00","Dimanche","Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Bar|Vente de gaz domestique|Station de gonflage|Baie de service auto|Piste poids lourds","Gazole|SP95","O"
"30130004","44.25458,4.6459","R","Avenue Gaston Doumergue","Pont-Saint-Esprit","30130","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"30126005","44.0006525943,4.70062855867","A","AUTOROUTE A9","Tavel","30126","01:00","01:00",,"Toilettes publiques|Douches|Espace bébé / change|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|GPL|Station de gonflage|Piste poids lourds","E10|Gazole|SP98|GPLc","O"
"30126008","44.0122139458,4.69658005359","A","AIRE DE TAVEL SUD","Tavel","30126","00:00","23:59",,"Toilettes publiques|Douches|Espace bébé / change|Boutique alimentaire|GPL|Carburant qualité supérieure|Station de gonflage","E10|Gazole|SP98|GPLc","O"
"30130003","44.24715,4.64431","R","Avenue du Général de Gaulle","PONT-SAINT-ESPRIT","30130","01:00","01:00",,"Vente de gaz domestique","Gazole|SP98|SP95","O"
"30300008","43.81227,4.63004","R","36 Avenue de Farciennes","BEAUCAIRE","30300","07:00","20:00",,"Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Baie de service auto|Location de véhicule","Gazole|SP98|SP95","O"
"30210001","43.938944898,4.57425556881","R","Impasse Roussin","REMOULINS","30210","07:45","19:00","Dimanche","Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Automate CB","Gazole|SP98|SP95","O"
"30110003","44.21052,4.03223","R","1 Rue des Tuileries","LA GRAND-COMBE","30110","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression","Gazole|SP98|SP95","O"
"30320002","43.87516,4.44976","A","AUTOROUTE A 9","Marguerittes","30320","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|GPL|Carburant qualité supérieure|Station de gonflage|Piste poids lourds|Toilettes publiques|Douches|Espace bébé / change","E10|Gazole|SP98|GPLc","O"
"30320004","43.8592,4.43304","R","92, allée de la Pigoline","Marguerittes","30320","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression","Gazole|SP98|SP95","O"
"30130007","44.25818,4.64911","R","Place du Plan","PONT-SAINT-ESPRIT","30130","06:00","21:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Location de véhicule","","O"
"30300002","43.81137,4.63528","R","16 Avenue de Farciennes","BEAUCAIRE","30300","01:00","01:00",,"Vente de gaz domestique|Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Piste poids lourds","","O"
"30240004","43.51929,4.13172","R","1 RUE ALTIER","LE GRAU DU ROI","30240","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Station de gonflage|Lavage haute-pression","Gazole|SP98|SP95","O"
"30104001","44.1113787899,4.09637855867","R","QUAI DU MAS D'HOURS","ALèS","30100","01:00","01:00",,"Automate CB|Vente de gaz domestique|GPL|Station de gonflage|Piste poids lourds","Gazole|SP98|GPLc|SP95","O"
"30132003","43.79763,4.38177","R","Rond-Point Fanfonne Guillerme","CAISSARGUES","30132","01:00","01:00",,"Automate CB|Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Baie de service auto","Gazole|E85|SP95","O"
"30320005","43.8672393104,4.43548113953","A","Aire de Nîmes Marguerittes - A 9","MARGUERITTES","30320","01:00","01:00",,"Toilettes publiques|Douches|Espace bébé / change|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|GPL|Station de gonflage|Piste poids lourds","E10|Gazole|SP98|GPLc|SP95","O"
"30620001","43.76675,4.28181","R","Chemin de Calvisson","Bernis","30620","01:00","01:00",,"Automate CB|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Aire de camping-cars|Piste poids lourds","Gazole|SP98|SP95","O"
"30210002","43.9389448616,4.56961016876","R","86 AVenue GEOFFROY PERRET","REMOULINS","30210","01:00","01:00",,"Toilettes publiques|Relais colis|Vente de gaz domestique|Boutique non alimentaire|Carburant qualité supérieure|Station de gonflage|Piste poids lourds","E10|Gazole|SP98","O"
"30100011","44.1344272457,4.09128924361","R","2 AVENUE D'INDY","ALES","30100","01:00","01:00",,"Automate CB|Carburant qualité supérieure|Piste poids lourds","Gazole|SP98|SP95","O"
"30490002","43.87292,4.59574","R","13 Avenue du Général de Gaulle","MONTFRIN","30490","01:00","01:00",,,"Gazole|SP98|SP95","O"
"5000011","44.5595,6.07391","R","10 Avenue Guillaume Farel","GAP","05000","06:00","22:00",,"Relais colis|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Lavage haute-pression","","O"
"5200005","44.56165,6.4632","R","Lieu-dit Le Petit Puy","Embrun","05200","01:00","01:00","Dimanche","Boutique non alimentaire|GPL|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Baie de service auto|Location de véhicule","GPLc","O"
"3800005","46.1041018762,3.19600403018","R","77, rue des Capucins","GANNAT","03800","01:00","01:00",,"Toilettes publiques|Bar|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|Carburant qualité supérieure|Station de lavage|Lavage haute-pression|Station de gonflage|Restauration à emporter|Piste poids lourds|Restauration sur place|Automate CB","E10|Gazole|SP98|SP95","O"
"3800001","46.09585,3.19818","R","Avenue des Portes Occitanes","Gannat","03800","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"4130001","43.84527,5.85145","A","AUTOROUTE A 51  AIRE DE MANOSQUE","Volx","04130","01:00","01:00",,"Piste poids lourds|Automate CB|Espace bébé / change|Carburant qualité supérieure|Station de gonflage","","O"
"4000001","44.076214467,6.18817468927","R","ROUTE DE MARSEILLE","DIGNE-LES-BAINS","04000","01:00","01:00",,"Vente de gaz domestique|GPL|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds","Gazole|SP98|GPLc|SP95","O"
"4160001","44.0878301118,6.00926637881","R","LE BELVEDERE - RN 96","CHâTEAU-ARNOUX-SAINT-AUBAN","04160","06:00","21:00",,"Boutique alimentaire|Boutique non alimentaire|GPL|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Baie de service auto|Piste poids lourds|Vente de gaz domestique|Automate CB","E10|Gazole|SP98|GPLc","O"
"4300002","43.95817,5.79229","R","Avenue des Chalus","Forcalquier","04300","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage","E10|Gazole|SP98","O"
"4700003","43.92768,5.89091","R","RN 96 CENTRE COMMERCIAL LE PLAN","LA BRILLANNE","04700","07:15","19:15",,"Toilettes publiques|Relais colis|Automate CB|Vente de gaz domestique|Vente de pétrole lampant|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Aire de camping-cars|Laverie|Restauration à emporter|Restauration sur place|Bar|Piste poids lourds","E10|Gazole|SP98|SP95","O"
"5000005","44.54453,6.06574","R","ROUTE DE BARCELONNETTE","Gap","05000","01:00","01:00",,"Automate CB|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Restauration sur place|Bar|Vente de gaz domestique|Vente de pétrole lampant|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Baie de service auto|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"4100007","43.8396873172,5.80291655555","R","Route de Volx","MANOSQUE","04100","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de pétrole lampant","E10|Gazole|SP98|GPLc|SP95","O"
"4500002","43.8156291471,6.09036694857","R","ROUTE DE MARSEILLE","RIEZ","04500","01:00","01:00","Jeudi","Toilettes publiques|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Station de gonflage","","O"
"4170003","43.96477,6.50654","R","Route de Nice","Saint-André-les-Alpes","04170","01:00","01:00",,,"E10|Gazole","O"
"5300004","44.34606,5.77102","R","Avenue Léon Trinquier","Eyguians","05300","07:30","19:00","Dimanche","Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Station de gonflage|Boutique non alimentaire|Baie de service auto|Piste poids lourds","Gazole|SP95","O"
"4400004","44.3866846314,6.6258715584","R","Terres Neuves. St Pons","BARCELONNETTE","04400","08:15","19:30","Dimanche","Automate CB|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds|Bar","Gazole|SP98|GPLc|SP95","O"
"4120003","43.84706,6.5122","R","Route Digne","CASTELLANE","04120","01:00","01:00","Dimanche","Vente de gaz domestique|Aire de camping-cars|Piste poids lourds","E10|Gazole|SP98","O"
